rank,alpha,batch_size,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,train_loss,epoch,eval_loss,eval_accuracy,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_parameters,trainable_parameters
1,8,64,0.0003,12.4306,1180.315,18.664,0.5734055617759968,4.0,0.5249507427215576,0.7426470588235294,0.8346456692913385,0.6777,602.0,10.328,11175170,4096
1,8,64,0.0001,12.4097,1182.304,18.695,0.5941206175705482,4.0,0.563056230545044,0.7303921568627451,0.8297213622291022,0.6332,644.307,11.054,11175170,4096
1,8,64,5e-05,12.32,1190.908,18.831,0.6167174372179755,4.0,0.5968948006629944,0.7034313725490197,0.819672131147541,0.8178,498.929,8.56,11175170,4096
1,8,64,3e-05,12.3413,1188.851,18.799,0.6290217432482489,4.0,0.6120434999465942,0.6911764705882353,0.8157894736842105,0.6413,636.235,10.916,11175170,4096
1,8,128,0.0003,12.3289,1190.048,9.409,0.5909612589869006,4.0,0.5622043013572693,0.7107843137254902,0.815625,0.6516,626.109,6.138,11175170,4096
1,8,128,0.0001,12.224,1200.262,9.49,0.6148239661907328,4.0,0.5957951545715332,0.7009803921568627,0.8189910979228486,0.624,653.84,6.41,11175170,4096
1,8,128,5e-05,12.2564,1197.088,9.464,0.6287113058155981,4.0,0.6127561330795288,0.6911764705882353,0.8157894736842105,0.6373,640.238,6.277,11175170,4096
1,8,128,3e-05,12.1979,1202.83,9.51,0.6359986272351495,4.0,0.6225709915161133,0.6838235294117647,0.8122270742358079,0.6231,654.818,6.42,11175170,4096
1,16,8,0.0003,29.7249,493.592,61.766,0.6333905637653825,4.0,0.6189776659011841,0.6887254901960784,0.8145985401459854,0.8642,472.116,59.015,11175170,4096
1,16,8,0.0001,29.4991,497.371,62.239,0.5863937344686139,4.0,0.5651045441627502,0.7181372549019608,0.8233486943164362,0.8384,486.62,60.828,11175170,4096
1,16,8,5e-05,29.4633,497.976,62.315,0.5791090256767855,4.0,0.5388040542602539,0.7426470588235294,0.8341232227488151,0.8537,477.902,59.738,11175170,4096
1,16,8,3e-05,29.8598,491.363,61.487,0.582666426182832,4.0,0.5391855239868164,0.7230392156862745,0.8231611893583725,0.8416,484.81,60.601,11175170,4096
1,16,16,0.0003,17.0793,859.052,53.866,0.6033843828284222,4.0,0.5874375104904175,0.6911764705882353,0.8043478260869565,0.7508,543.396,34.628,11175170,4096
1,16,16,0.0001,17.0151,862.292,54.07,0.5712751471478006,4.0,0.5354189276695251,0.7377450980392157,0.8330733229329174,0.7198,566.826,36.121,11175170,4096
1,16,16,5e-05,17.1661,854.707,53.594,0.5812839673913044,4.0,0.5426358580589294,0.7401960784313726,0.8354037267080745,0.8849,461.083,29.383,11175170,4096
1,16,16,3e-05,17.278,849.173,53.247,0.5892810158107592,4.0,0.5609111189842224,0.7132352941176471,0.8213740458015267,0.7456,547.216,34.872,11175170,4096
1,16,32,0.0003,13.2834,1104.537,34.63,0.5858302904211956,4.0,0.5721702575683594,0.7181372549019608,0.8249619482496194,0.6799,600.045,19.119,11175170,4096
1,16,32,0.0001,13.48,1088.425,34.125,0.5730208023734714,4.0,0.5315577983856201,0.7450980392156863,0.8359621451104101,0.6545,623.403,19.863,11175170,4096
1,16,32,5e-05,13.4082,1094.252,34.307,0.5873655236285665,4.0,0.5582482814788818,0.7107843137254902,0.8195718654434251,0.6611,617.117,19.663,11175170,4096
1,16,32,3e-05,12.7401,1151.636,36.106,0.6006364905315896,4.0,0.5747644305229187,0.7107843137254902,0.8201219512195121,0.6475,630.134,20.078,11175170,4096
1,16,64,0.0003,12.4868,1175.0,18.58,0.5706472067997373,4.0,0.5366296172142029,0.7426470588235294,0.8341232227488151,0.6519,625.908,10.739,11175170,4096
1,16,64,0.0001,12.4723,1176.367,18.601,0.5773170076567551,4.0,0.5334413647651672,0.7401960784313726,0.8338557993730408,0.6552,622.695,10.683,11175170,4096
1,16,64,5e-05,12.9724,1131.016,17.884,0.5943746895625673,4.0,0.5636186003684998,0.7303921568627451,0.8297213622291022,0.6463,631.314,10.831,11175170,4096
1,16,64,3e-05,12.4444,1179.009,18.643,0.6108812792547818,4.0,0.5884594917297363,0.7083333333333334,0.8210526315789474,0.6694,609.465,10.457,11175170,4096
1,16,128,0.0003,12.1951,1203.107,9.512,0.5853244518411571,4.0,0.561046302318573,0.7181372549019608,0.8222565687789799,0.6645,613.969,6.019,11175170,4096
1,16,128,0.0001,12.2426,1198.442,9.475,0.5965191413616312,4.0,0.5696814060211182,0.7132352941176471,0.8186046511627907,0.653,624.805,6.126,11175170,4096
1,16,128,5e-05,12.2555,1197.178,9.465,0.614797460621801,4.0,0.5957794785499573,0.7009803921568627,0.8189910979228486,0.6499,627.803,6.155,11175170,4096
1,16,128,3e-05,12.1999,1202.635,9.508,0.625280972184806,4.0,0.6095520257949829,0.6911764705882353,0.8157894736842105,0.6693,609.571,5.976,11175170,4096
2,1,8,0.0003,29.9569,489.771,61.288,0.5873948639514399,4.0,0.5656672716140747,0.7181372549019608,0.8217054263565892,0.8555,476.939,59.617,11179266,8192
