rank,alpha,batch_size,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,train_loss,epoch,eval_loss,eval_accuracy,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_parameters,trainable_parameters
2,8,16,0.0003,12.4274,1180.612,74.03,0.6194638459578804,4.0,0.6085860133171082,0.6862745098039216,0.8066465256797583,0.6607,617.506,39.351,4388226,2048
2,8,16,0.0001,12.3069,1192.179,74.755,0.6368710061778193,4.0,0.6179988980293274,0.678921568627451,0.8087591240875912,0.6564,621.613,39.613,4388226,2048
2,8,16,5e-05,12.29,1193.817,74.858,0.6555191371751868,4.0,0.6257209777832031,0.6715686274509803,0.8035190615835777,0.6553,622.625,39.677,4388226,2048
2,8,16,3e-05,12.2889,1193.922,74.864,0.6798486792522928,4.0,0.64382004737854,0.6740196078431373,0.800599700149925,0.6956,586.513,37.376,4388226,2048
2,8,32,0.0003,8.7955,1668.134,52.3,0.6249796991762908,4.0,0.6087642908096313,0.6838235294117647,0.806015037593985,0.6209,657.114,20.937,4388226,2048
2,8,32,0.0001,9.1613,1601.512,50.211,0.6502300096594769,4.0,0.6209272742271423,0.6764705882352942,0.8064516129032258,0.6163,662.047,21.095,4388226,2048
2,8,32,5e-05,8.9584,1637.796,51.349,0.6810256958007812,4.0,0.6424875259399414,0.6740196078431373,0.8011958146487295,0.6271,650.623,20.731,4388226,2048
2,8,32,3e-05,8.7209,1682.389,52.747,0.7097469163977581,4.0,0.6814237236976624,0.6078431372549019,0.7163120567375887,0.6455,632.044,20.139,4388226,2048
2,8,64,0.0003,7.0275,2087.806,33.013,0.6366598195043104,4.0,0.6107004880905151,0.6838235294117647,0.8077496274217586,0.5977,682.659,11.712,4388226,2048
2,8,64,0.0001,7.1148,2062.188,32.608,0.6738202982935412,4.0,0.6338636875152588,0.6740196078431373,0.8041237113402062,0.6322,645.407,11.073,4388226,2048
2,8,64,5e-05,7.0627,2077.389,32.849,0.7130233501565868,4.0,0.6854085922241211,0.5784313725490197,0.6802973977695167,0.6022,677.53,11.624,4388226,2048
2,8,64,3e-05,7.0478,2081.789,32.918,0.7324323983028017,4.0,0.721065878868103,0.32598039215686275,0.04844290657439446,0.5955,685.095,11.754,4388226,2048
2,8,128,0.0003,6.4459,2276.159,17.996,0.6565419558821053,4.0,0.6231653094291687,0.6764705882352942,0.8070175438596491,0.5946,686.222,6.728,4388226,2048
2,8,128,0.0001,6.3391,2314.526,18.299,0.7102467767123518,4.0,0.6802958846092224,0.6323529411764706,0.7368421052631579,0.6013,678.553,6.652,4388226,2048
2,8,128,5e-05,6.2666,2341.308,18.511,0.7350160664525526,4.0,0.7259982228279114,0.3235294117647059,0.02127659574468085,0.706,577.933,5.666,4388226,2048
2,8,128,3e-05,6.3094,2325.426,18.385,0.7430827699858567,4.0,0.7397610545158386,0.3161764705882353,0.0,0.6527,625.071,6.128,4388226,2048
2,16,8,0.0003,19.9463,735.574,92.047,0.6123744241552416,4.0,0.6113665103912354,0.6936274509803921,0.8103186646433991,0.7537,541.346,67.668,4388226,2048
2,16,8,0.0001,20.2525,724.453,90.655,0.6208259482788884,4.0,0.6056447625160217,0.6911764705882353,0.8102409638554217,0.7619,535.527,66.941,4388226,2048
2,16,8,5e-05,20.069,731.077,91.484,0.630644139640991,4.0,0.6147388815879822,0.6764705882352942,0.8064516129032258,0.746,546.895,68.362,4388226,2048
2,16,8,3e-05,19.6919,745.077,93.236,0.6396904490352456,4.0,0.6193498373031616,0.6764705882352942,0.8070175438596491,0.7713,528.993,66.124,4388226,2048
2,16,16,0.0003,12.2828,1194.517,74.902,0.6124597964079483,4.0,0.5992786288261414,0.7058823529411765,0.817629179331307,0.6659,612.685,39.044,4388226,2048
2,16,16,0.0001,12.3718,1185.927,74.363,0.626234535548998,4.0,0.6118895411491394,0.6715686274509803,0.8,0.7448,547.774,34.907,4388226,2048
2,16,16,5e-05,12.2136,1201.287,75.326,0.6387946087381114,4.0,0.6195902228355408,0.6740196078431373,0.8052708638360175,0.6617,616.572,39.291,4388226,2048
2,16,16,3e-05,12.2389,1198.797,75.17,0.651781994363536,4.0,0.6245787143707275,0.6715686274509803,0.8035190615835777,0.6711,607.958,38.742,4388226,2048
2,16,32,0.0003,8.6593,1694.36,53.122,0.6172116486922554,4.0,0.6046745181083679,0.6936274509803921,0.81089258698941,0.6125,666.153,21.225,4388226,2048
2,16,32,0.0001,8.8012,1667.048,52.266,0.6339768119480299,4.0,0.6132863163948059,0.6813725490196079,0.8076923076923077,0.607,672.118,21.416,4388226,2048
2,16,32,5e-05,8.7198,1682.601,52.753,0.652301489788553,4.0,0.621447741985321,0.678921568627451,0.8076358296622613,0.6144,664.093,21.16,4388226,2048
2,16,32,3e-05,8.7116,1684.193,52.803,0.6746475219726562,4.0,0.6360189318656921,0.6740196078431373,0.8023774145616642,0.599,681.177,21.704,4388226,2048
2,16,64,0.0003,6.7861,2162.062,34.187,0.6258586357379782,4.0,0.6072345972061157,0.6838235294117647,0.8042488619119879,0.6013,678.585,11.642,4388226,2048
2,16,64,0.0001,6.7906,2160.631,34.165,0.6485701593859442,4.0,0.6191320419311523,0.6740196078431373,0.8052708638360175,0.6074,671.748,11.525,4388226,2048
2,16,64,5e-05,6.7516,2173.121,34.362,0.6774711608886719,4.0,0.63753342628479,0.6740196078431373,0.8023774145616642,0.6109,667.815,11.458,4388226,2048
2,16,64,3e-05,6.9275,2117.927,33.49,0.7065645415207435,4.0,0.6756809949874878,0.6421568627450981,0.7533783783783784,0.6158,662.595,11.368,4388226,2048
2,16,128,0.0003,6.3298,2317.925,18.326,0.6382574541815396,4.0,0.613681435585022,0.6813725490196079,0.8076923076923077,0.5854,696.981,6.833,4388226,2048
2,16,128,0.0001,6.1868,2371.509,18.75,0.6751156510977909,4.0,0.6338821649551392,0.6715686274509803,0.8011869436201781,0.5889,692.76,6.792,4388226,2048
2,16,128,5e-05,6.2386,2351.813,18.594,0.7126916030357624,4.0,0.6853373050689697,0.5759803921568627,0.6790352504638218,0.5909,690.513,6.77,4388226,2048
2,16,128,3e-05,6.1974,2367.43,18.717,0.7312568138385641,4.0,0.7194908857345581,0.33088235294117646,0.061855670103092786,0.6559,622.035,6.098,4388226,2048
4,1,8,0.0003,19.9357,735.966,92.096,0.6414101544548484,4.0,0.6197987198829651,0.6838235294117647,0.8122270742358079,0.8129,501.925,62.741,4390274,4096
4,1,8,0.0001,19.8423,739.429,92.529,0.6784350492855562,4.0,0.6449226140975952,0.6838235294117647,0.8122270742358079,0.7491,544.657,68.082,4390274,4096
4,1,8,5e-05,20.0496,731.786,91.573,0.7134881362416385,4.0,0.6920610070228577,0.5245098039215687,0.6196078431372549,0.7499,544.062,68.008,4390274,4096
4,1,8,3e-05,19.8034,740.882,92.711,0.7312461088425714,4.0,0.7204039096832275,0.32598039215686275,0.041811846689895474,0.985,414.198,51.775,4390274,4096
4,1,16,0.0003,12.3375,1189.217,74.569,0.6526846844217051,4.0,0.6248127222061157,0.6838235294117647,0.8122270742358079,0.7132,572.091,36.457,4390274,4096
4,1,16,0.0001,12.5162,1172.243,73.505,0.7042420097019362,4.0,0.6784974932670593,0.6200980392156863,0.7527910685805422,0.6721,607.014,38.682,4390274,4096
4,1,16,5e-05,12.238,1198.893,75.176,0.7307781385338825,4.0,0.7203867435455322,0.32598039215686275,0.041811846689895474,0.6443,633.259,40.355,4390274,4096
4,1,16,3e-05,12.2757,1195.211,74.945,0.7406551526940387,4.0,0.7360643744468689,0.3161764705882353,0.0,0.6683,610.514,38.905,4390274,4096
4,1,32,0.0003,8.7185,1682.855,52.761,0.6774586553158968,4.0,0.6415555477142334,0.6838235294117647,0.8122270742358079,0.6321,645.498,20.567,4390274,4096
4,1,32,0.0001,8.7744,1672.136,52.425,0.7280473128609035,4.0,0.7145165801048279,0.3480392156862745,0.125,0.6263,651.465,20.757,4390274,4096
4,1,32,5e-05,8.6704,1692.196,53.054,0.7420696092688519,4.0,0.7370924949645996,0.3161764705882353,0.0,0.6289,648.76,20.671,4390274,4096
4,1,32,3e-05,8.5507,1715.884,53.797,0.7471686321756114,4.0,0.7448155879974365,0.3161764705882353,0.0,0.624,653.827,20.833,4390274,4096
4,1,64,0.0003,6.7637,2169.228,34.301,0.7085827794568292,4.0,0.6831380724906921,0.5980392156862745,0.7239057239057239,0.6024,677.338,11.621,4390274,4096
4,1,64,0.0001,6.7923,2160.089,34.156,0.7406521501212284,4.0,0.7350035309791565,0.3161764705882353,0.0,0.5975,682.827,11.715,4390274,4096
4,1,64,5e-05,6.7241,2181.987,34.503,0.7476894773285965,4.0,0.74567711353302,0.3161764705882353,0.0,0.5808,702.455,12.052,4390274,4096
4,1,64,3e-05,6.8835,2131.479,33.704,0.7503742349558863,4.0,0.7495630383491516,0.3161764705882353,0.0,0.6112,667.518,11.453,4390274,4096
4,1,128,0.0003,6.2284,2355.657,18.624,0.731942472786739,4.0,0.721000075340271,0.32598039215686275,0.041811846689895474,0.6122,666.467,6.534,4390274,4096
4,1,128,0.0001,6.2816,2335.718,18.467,0.7471938955372778,4.0,0.7450613975524902,0.3161764705882353,0.0,0.5941,686.719,6.733,4390274,4096
4,1,128,5e-05,6.2603,2343.65,18.529,0.7507298568199421,4.0,0.7501952052116394,0.3161764705882353,0.0,0.5913,689.96,6.764,4390274,4096
4,1,128,3e-05,6.1837,2372.683,18.759,0.7521241944411705,4.0,0.7521717548370361,0.3161764705882353,0.0,0.5781,705.766,6.919,4390274,4096
4,2,8,0.0003,20.0291,732.535,91.667,0.6331404974777455,4.0,0.6141054630279541,0.6838235294117647,0.8122270742358079,0.7493,544.525,68.066,4390274,4096
4,2,8,0.0001,19.8961,737.433,92.28,0.6567335024898089,4.0,0.6270646452903748,0.6838235294117647,0.8122270742358079,0.8099,503.772,62.971,4390274,4096
4,2,8,5e-05,19.9924,733.879,91.835,0.6875074797985601,4.0,0.6567344665527344,0.6813725490196079,0.8099415204678363,0.9112,447.768,55.971,4390274,4096
4,2,8,3e-05,20.4047,719.052,89.979,0.7116698636987889,4.0,0.6904618740081787,0.5465686274509803,0.6516007532956686,0.7716,528.756,66.094,4390274,4096
4,2,16,0.0003,12.4455,1178.896,73.922,0.6404195370881454,4.0,0.6194250583648682,0.6838235294117647,0.8122270742358079,0.6698,609.152,38.819,4390274,4096
4,2,16,0.0001,12.2735,1195.422,74.958,0.676938363780146,4.0,0.6443519592285156,0.6838235294117647,0.8122270742358079,0.6904,590.961,37.659,4390274,4096
4,2,16,5e-05,12.4574,1177.771,73.851,0.7109345809273098,4.0,0.6900151371955872,0.5465686274509803,0.6529080675422139,0.6785,601.357,38.322,4390274,4096
4,2,16,3e-05,12.464,1177.153,73.813,0.7286043581755265,4.0,0.7175798416137695,0.34068627450980393,0.08813559322033898,0.6765,603.098,38.433,4390274,4096
4,2,32,0.0003,8.7188,1682.799,52.76,0.6554061226222826,4.0,0.6253201365470886,0.6838235294117647,0.8122270742358079,0.614,664.529,21.174,4390274,4096
4,2,32,0.0001,8.6867,1689.017,52.954,0.7057463936183763,4.0,0.6803615689277649,0.5931372549019608,0.7296416938110749,0.6249,652.907,20.803,4390274,4096
4,2,32,5e-05,8.8028,1666.743,52.256,0.730584716796875,4.0,0.7193269729614258,0.3333333333333333,0.0684931506849315,0.6293,648.388,20.659,4390274,4096
4,2,32,3e-05,9.2262,1590.258,49.858,0.7403768788213315,4.0,0.7347424030303955,0.3161764705882353,0.0,0.6471,630.527,20.09,4390274,4096
4,2,64,0.0003,6.989,2099.303,33.195,0.6800912659743736,4.0,0.6455323696136475,0.6838235294117647,0.8122270742358079,0.6137,664.827,11.406,4390274,4096
4,2,64,0.0001,6.9586,2108.479,33.34,0.7276998717209389,4.0,0.7147761583328247,0.33578431372549017,0.11147540983606558,0.6098,669.042,11.479,4390274,4096
4,2,64,5e-05,6.821,2151.011,34.013,0.7413798365099676,4.0,0.7363846898078918,0.3161764705882353,0.0,0.6239,654.0,11.221,4390274,4096
4,2,64,3e-05,6.8421,2144.369,33.908,0.7465904498922413,4.0,0.7441566586494446,0.3161764705882353,0.0,0.6329,644.696,11.061,4390274,4096
4,2,128,0.0003,6.3134,2323.934,18.374,0.7116000734526535,4.0,0.688759982585907,0.553921568627451,0.6678832116788321,0.5842,698.361,6.847,4390274,4096
4,2,128,0.0001,6.2937,2331.221,18.431,0.7404996937718885,4.0,0.7350957989692688,0.3161764705882353,0.0,0.6222,655.703,6.428,4390274,4096
4,2,128,5e-05,6.3498,2310.639,18.268,0.7473727916849071,4.0,0.745399534702301,0.3161764705882353,0.0,0.6277,650.043,6.373,4390274,4096
4,2,128,3e-05,6.3161,2322.959,18.366,0.750094380872003,4.0,0.7493147253990173,0.3161764705882353,0.0,0.6019,677.866,6.646,4390274,4096
4,4,8,0.0003,20.1467,728.259,91.132,0.6238798336785344,4.0,0.6052258610725403,0.6838235294117647,0.8122270742358079,0.7519,542.591,67.824,4390274,4096
4,4,8,0.0001,20.023,732.756,91.694,0.6419346129972171,4.0,0.620434045791626,0.6838235294117647,0.8122270742358079,0.7594,537.254,67.157,4390274,4096
4,4,8,5e-05,20.1383,728.56,91.169,0.661157778405416,4.0,0.6302111744880676,0.6838235294117647,0.8122270742358079,0.7525,542.187,67.773,4390274,4096
4,4,8,3e-05,19.9089,736.958,92.22,0.6841341405133017,4.0,0.6534993648529053,0.6862745098039216,0.8134110787172012,0.8774,465.003,58.125,4390274,4096
4,4,16,0.0003,12.3101,1191.868,74.735,0.6293838169263757,4.0,0.6126580834388733,0.6838235294117647,0.8122270742358079,0.6635,614.908,39.185,4390274,4096
4,4,16,0.0001,12.2812,1194.674,74.911,0.6532494586447011,4.0,0.6253551244735718,0.6838235294117647,0.8122270742358079,0.6743,605.037,38.556,4390274,4096
4,4,16,5e-05,12.2369,1198.994,75.182,0.6825089827827785,4.0,0.6516755223274231,0.6862745098039216,0.8134110787172012,0.6688,610.078,38.878,4390274,4096
4,4,16,3e-05,12.2955,1193.281,74.824,0.7067212312117866,4.0,0.6845648288726807,0.5906862745098039,0.7095652173913043,0.6629,615.477,39.222,4390274,4096
4,4,32,0.0003,8.7942,1668.366,52.307,0.640818919306216,4.0,0.6189526915550232,0.6838235294117647,0.8122270742358079,0.7011,581.963,18.543,4390274,4096
4,4,32,0.0001,8.6314,1699.831,53.293,0.6762421981148098,4.0,0.6421836614608765,0.6838235294117647,0.8122270742358079,0.6354,642.079,20.458,4390274,4096
4,4,32,5e-05,8.8908,1650.251,51.739,0.7093080603558084,4.0,0.6865601539611816,0.5808823529411765,0.6984126984126984,0.6293,648.297,20.657,4390274,4096
4,4,32,3e-05,8.6423,1697.699,53.227,0.7272283802861753,4.0,0.7143973708152771,0.34068627450980393,0.1237785016286645,0.6247,653.068,20.809,4390274,4096
4,4,64,0.0003,6.8681,2136.262,33.78,0.6544112501473263,4.0,0.6237173080444336,0.6838235294117647,0.8122270742358079,0.614,664.544,11.401,4390274,4096
4,4,64,0.0001,6.8416,2144.542,33.91,0.7039901470315868,4.0,0.6785081028938293,0.6127450980392157,0.7484076433121019,0.6385,639.047,10.964,4390274,4096
4,4,64,5e-05,6.8598,2138.835,33.82,0.7290073263234106,4.0,0.7172904014587402,0.3480392156862745,0.10738255033557047,0.5987,681.49,11.692,4390274,4096
4,4,64,3e-05,6.8488,2142.269,33.874,0.7392256506558122,4.0,0.7332561016082764,0.3161764705882353,0.0,0.6011,678.794,11.646,4390274,4096
4,4,128,0.0003,6.3195,2321.7,18.356,0.6815511111555428,4.0,0.6472563147544861,0.6862745098039216,0.8134110787172012,0.597,683.461,6.701,4390274,4096
4,4,128,0.0001,6.196,2367.965,18.722,0.7273683876826845,4.0,0.7145629525184631,0.34558823529411764,0.1414790996784566,0.6064,672.853,6.597,4390274,4096
4,4,128,5e-05,6.1761,2375.623,18.782,0.7408360448376886,4.0,0.7357468008995056,0.3161764705882353,0.0,0.5795,704.088,6.903,4390274,4096
4,4,128,3e-05,6.2337,2353.645,18.608,0.7461353170460668,4.0,0.7436420321464539,0.3161764705882353,0.0,0.6792,600.715,5.889,4390274,4096
4,8,8,0.0003,20.129,728.898,91.212,0.6142473740255651,4.0,0.5922642350196838,0.7132352941176471,0.8235294117647058,0.7592,537.439,67.18,4390274,4096
4,8,8,0.0001,20.0231,732.752,91.694,0.6315426795311223,4.0,0.613850474357605,0.6838235294117647,0.8122270742358079,0.7936,514.096,64.262,4390274,4096
4,8,8,5e-05,19.8611,738.73,92.442,0.6439091883973099,4.0,0.6213126182556152,0.6838235294117647,0.8122270742358079,0.7564,539.425,67.428,4390274,4096
4,8,8,3e-05,19.936,735.955,92.095,0.6586645537731695,4.0,0.6280375719070435,0.6838235294117647,0.8122270742358079,0.7577,538.446,67.306,4390274,4096
4,8,16,0.0003,12.3518,1187.846,74.483,0.618422334090523,4.0,0.5996003150939941,0.6936274509803921,0.8153618906942393,0.6695,609.428,38.836,4390274,4096
4,8,16,0.0001,12.419,1181.418,74.08,0.6379078740658968,4.0,0.6182004809379578,0.6838235294117647,0.8122270742358079,0.6613,617.0,39.319,4390274,4096
4,8,16,5e-05,12.2212,1200.541,75.279,0.6553643931513248,4.0,0.6264376044273376,0.6838235294117647,0.8122270742358079,0.6959,586.261,37.36,4390274,4096
4,8,16,3e-05,12.2225,1200.407,75.271,0.6768965016240659,4.0,0.6454802751541138,0.6838235294117647,0.8122270742358079,0.6577,620.382,39.534,4390274,4096
4,8,32,0.0003,8.6809,1690.149,52.99,0.6301417475161345,4.0,0.610308825969696,0.6838235294117647,0.8122270742358079,0.6216,656.349,20.913,4390274,4096
4,8,32,0.0001,8.7478,1677.217,52.585,0.6511738652768342,4.0,0.6229557991027832,0.6838235294117647,0.8122270742358079,0.6378,639.747,20.384,4390274,4096
4,8,32,5e-05,8.6569,1694.825,53.137,0.678725532863451,4.0,0.6453112363815308,0.6838235294117647,0.8122270742358079,0.6277,649.971,20.71,4390274,4096
4,8,32,3e-05,8.8142,1664.584,52.188,0.7031016474184782,4.0,0.6778007745742798,0.6176470588235294,0.7515923566878981,0.6195,658.559,20.984,4390274,4096
4,8,64,0.0003,6.774,2165.921,34.248,0.6396254177751213,4.0,0.6184771060943604,0.6838235294117647,0.8122270742358079,0.6331,644.458,11.057,4390274,4096
4,8,64,0.0001,6.8538,2140.725,33.85,0.6727227178113214,4.0,0.6382331252098083,0.6838235294117647,0.8122270742358079,0.5995,680.532,11.676,4390274,4096
4,8,64,5e-05,6.9337,2116.043,33.46,0.7058343558475889,4.0,0.6817491054534912,0.5784313725490197,0.7152317880794702,0.6161,662.183,11.361,4390274,4096
4,8,64,3e-05,6.9286,2117.586,33.484,0.7247347338446255,4.0,0.7108029127120972,0.37254901960784315,0.21951219512195122,0.5995,680.52,11.676,4390274,4096
4,8,128,0.0003,6.2547,2345.754,18.546,0.6545110899826576,4.0,0.623094916343689,0.6838235294117647,0.8122270742358079,0.5949,685.779,6.723,4390274,4096
4,8,128,0.0001,6.0064,2442.746,19.313,0.70303384188948,4.0,0.6769731044769287,0.6225490196078431,0.7578616352201258,0.598,682.265,6.689,4390274,4096
4,8,128,5e-05,6.1689,2378.374,18.804,0.7279607838597791,4.0,0.715735137462616,0.34068627450980393,0.1180327868852459,0.5891,692.637,6.791,4390274,4096
4,8,128,3e-05,6.1011,2404.83,19.013,0.7383999660097319,4.0,0.7321099042892456,0.3161764705882353,0.0,0.6003,679.709,6.664,4390274,4096
4,16,8,0.0003,19.8074,740.734,92.693,0.6103400269884429,4.0,0.591273307800293,0.7058823529411765,0.8159509202453987,0.7431,549.08,68.635,4390274,4096
4,16,8,0.0001,19.8517,739.079,92.486,0.6213331949736818,4.0,0.6030406355857849,0.6838235294117647,0.8122270742358079,0.7724,528.255,66.032,4390274,4096
4,16,8,5e-05,19.9409,735.773,92.072,0.6321426175518493,4.0,0.6143006682395935,0.6838235294117647,0.8122270742358079,0.7628,534.87,66.859,4390274,4096
4,16,8,3e-05,19.8459,739.297,92.513,0.6411298448483669,4.0,0.6201885938644409,0.6838235294117647,0.8122270742358079,0.7625,535.101,66.888,4390274,4096
4,16,16,0.0003,12.3104,1191.838,74.734,0.6099759143331777,4.0,0.5934575200080872,0.6985294117647058,0.8127853881278538,0.6693,609.555,38.844,4390274,4096
4,16,16,0.0001,12.2652,1196.23,75.009,0.6262883393660835,4.0,0.6101318597793579,0.6838235294117647,0.8122270742358079,0.6671,611.647,38.977,4390274,4096
4,16,16,5e-05,12.3279,1190.141,74.627,0.6391472857931386,4.0,0.6184960007667542,0.6838235294117647,0.8122270742358079,0.6573,620.687,39.554,4390274,4096
4,16,16,3e-05,12.3462,1188.384,74.517,0.6519024392832881,4.0,0.624475359916687,0.6838235294117647,0.8122270742358079,0.6704,608.589,38.783,4390274,4096
4,16,32,0.0003,8.7048,1685.502,52.844,0.6184300298276155,4.0,0.5984705090522766,0.6985294117647058,0.8166915052160953,0.625,652.81,20.8,4390274,4096
4,16,32,0.0001,8.7226,1682.077,52.737,0.6366277280061141,4.0,0.6168036460876465,0.6838235294117647,0.8122270742358079,0.6613,616.931,19.657,4390274,4096
4,16,32,5e-05,8.7109,1684.329,52.807,0.6522710385529892,4.0,0.6232978701591492,0.6838235294117647,0.8122270742358079,0.6245,653.352,20.818,4390274,4096
4,16,32,3e-05,8.8337,1660.914,52.073,0.6722152046535326,4.0,0.6380796432495117,0.6838235294117647,0.8122270742358079,0.626,651.772,20.767,4390274,4096
4,16,64,0.0003,6.9087,2123.712,33.581,0.627035930238921,4.0,0.605798602104187,0.6862745098039216,0.8134110787172012,0.5949,685.798,11.766,4390274,4096
4,16,64,0.0001,6.731,2179.778,34.468,0.6476974487304688,4.0,0.6209178566932678,0.6838235294117647,0.8122270742358079,0.6021,677.66,11.627,4390274,4096
4,16,64,5e-05,6.8689,2136.007,33.775,0.6729189774085735,4.0,0.6377633810043335,0.6838235294117647,0.8122270742358079,0.6089,670.082,11.496,4390274,4096
4,16,64,3e-05,6.8884,2129.97,33.68,0.6982449498669855,4.0,0.6704078912734985,0.6593137254901961,0.7903469079939668,0.6268,650.974,11.169,4390274,4096
4,16,128,0.0003,6.1949,2368.381,18.725,0.6382774484568629,4.0,0.6168447732925415,0.6838235294117647,0.8122270742358079,0.5829,699.922,6.862,4390274,4096
4,16,128,0.0001,6.345,2312.384,18.282,0.6697153551825161,4.0,0.633646547794342,0.6838235294117647,0.8122270742358079,0.5846,697.903,6.842,4390274,4096
4,16,128,5e-05,6.1962,2367.887,18.721,0.7035504702864022,4.0,0.6774383187294006,0.6225490196078431,0.7563291139240507,0.6183,659.878,6.469,4390274,4096
4,16,128,3e-05,6.2136,2361.256,18.669,0.7230820491396147,4.0,0.7080199122428894,0.4019607843137255,0.2988505747126437,0.5915,689.827,6.763,4390274,4096
8,1,8,0.0003,19.9552,735.246,92.006,0.6380318868134276,4.0,0.6175023913383484,0.6838235294117647,0.8122270742358079,0.7492,544.567,68.071,4394370,8192
8,1,8,0.0001,19.8943,737.497,92.288,0.6727672817920028,4.0,0.6391775012016296,0.6838235294117647,0.8122270742358079,0.7679,531.303,66.413,4394370,8192
8,1,8,5e-05,20.2036,726.207,90.875,0.7077913055752357,4.0,0.684023380279541,0.6299019607843137,0.7453625632377741,0.7833,520.867,65.108,4394370,8192
8,1,8,3e-05,20.5253,714.826,89.451,0.7274458226555054,4.0,0.714802622795105,0.3382352941176471,0.08783783783783784,0.7464,546.639,68.33,4394370,8192
8,1,16,0.0003,12.6355,1161.175,72.811,0.649044832975968,4.0,0.6222463250160217,0.6838235294117647,0.8122270742358079,0.6591,618.987,39.445,4394370,8192
8,1,16,0.0001,12.519,1171.982,73.488,0.6982353542162024,4.0,0.6705150008201599,0.6862745098039216,0.8072289156626506,0.6621,616.237,39.27,4394370,8192
8,1,16,5e-05,12.8456,1142.18,71.62,0.7269878553307575,4.0,0.7148602604866028,0.33578431372549017,0.08754208754208755,0.6779,601.847,38.353,4394370,8192
8,1,16,3e-05,13.0389,1125.249,70.558,0.7384146648904552,4.0,0.7328216433525085,0.3161764705882353,0.0,0.6638,614.61,39.166,4394370,8192
8,1,32,0.0003,8.6515,1695.897,53.17,0.671612548828125,4.0,0.6358102560043335,0.6838235294117647,0.8122270742358079,0.6212,656.837,20.929,4394370,8192
8,1,32,0.0001,9.2078,1593.426,49.957,0.7239775947902514,4.0,0.708606481552124,0.35294117647058826,0.20958083832335328,0.6216,656.422,20.915,4394370,8192
8,1,32,5e-05,8.7619,1674.526,52.5,0.7400204202403193,4.0,0.7341737747192383,0.3161764705882353,0.0,0.6133,665.24,21.196,4394370,8192
8,1,32,3e-05,8.8186,1663.758,52.163,0.7459556911302649,4.0,0.7431177496910095,0.3161764705882353,0.0,0.6301,647.548,20.633,4394370,8192
8,1,64,0.0003,6.8158,2152.633,34.038,0.7030517972748855,4.0,0.6747723817825317,0.678921568627451,0.7993874425727412,0.6197,658.342,11.295,4394370,8192
8,1,64,0.0001,7.0248,2088.604,33.026,0.7385506465517241,4.0,0.7318375706672668,0.3161764705882353,0.0,0.6117,666.976,11.443,4394370,8192
8,1,64,5e-05,6.964,2106.831,33.314,0.7466548393512594,4.0,0.7441595196723938,0.3161764705882353,0.0,0.6036,675.977,11.598,4394370,8192
8,1,64,3e-05,7.006,2094.192,33.114,0.7497578324942753,4.0,0.7486696243286133,0.3161764705882353,0.0,0.5961,684.465,11.743,4394370,8192
8,1,128,0.0003,6.3876,2296.939,18.16,0.7286620962208715,4.0,0.7161815762519836,0.34068627450980393,0.07560137457044673,0.5886,693.214,6.796,4394370,8192
8,1,128,0.0001,6.1787,2374.607,18.774,0.746081385119208,4.0,0.743493378162384,0.3161764705882353,0.0,0.6137,664.766,6.517,4394370,8192
8,1,128,5e-05,6.1558,2383.451,18.844,0.7501725163953058,4.0,0.749417781829834,0.3161764705882353,0.0,0.594,686.839,6.734,4394370,8192
8,1,128,3e-05,6.2332,2353.836,18.61,0.7517895534120757,4.0,0.7517063617706299,0.3161764705882353,0.0,0.6135,665.0,6.52,4394370,8192
8,2,8,0.0003,20.3305,721.676,90.308,0.6288111568276399,4.0,0.6121048331260681,0.6838235294117647,0.8122270742358079,0.749,544.754,68.094,4394370,8192
8,2,8,0.0001,20.2505,724.524,90.664,0.6521389531154259,4.0,0.6241479516029358,0.6838235294117647,0.8122270742358079,0.8258,494.083,61.76,4394370,8192
8,2,8,5e-05,20.1389,728.542,91.167,0.6808015328866465,4.0,0.6488931179046631,0.6838235294117647,0.8122270742358079,0.7709,529.232,66.154,4394370,8192
8,2,8,3e-05,20.1669,727.529,91.04,0.7057107164968852,4.0,0.682432234287262,0.6372549019607843,0.7549668874172185,0.7499,544.08,68.01,4394370,8192
8,2,16,0.0003,12.2491,1197.798,75.107,0.6361412380052649,4.0,0.616229236125946,0.6838235294117647,0.8122270742358079,0.6656,612.963,39.061,4394370,8192
8,2,16,0.0001,12.5274,1171.191,73.439,0.6706147567085597,4.0,0.6380166411399841,0.6838235294117647,0.8122270742358079,0.6577,620.346,39.532,4394370,8192
8,2,16,5e-05,12.5605,1168.107,73.246,0.7049115388289742,4.0,0.681969165802002,0.6397058823529411,0.7570247933884298,0.6987,583.973,37.214,4394370,8192
8,2,16,3e-05,12.4218,1181.148,74.063,0.7244276958963145,4.0,0.7117438316345215,0.3333333333333333,0.1337579617834395,0.6986,584.018,37.217,4394370,8192
8,2,32,0.0003,8.8692,1654.255,51.865,0.6504534514054008,4.0,0.621630072593689,0.6838235294117647,0.8122270742358079,0.6264,651.333,20.753,4394370,8192
8,2,32,0.0001,8.5512,1715.775,53.793,0.6995351376740829,4.0,0.6719210743904114,0.678921568627451,0.8012139605462822,0.6468,630.767,20.098,4394370,8192
